id,bookmaker,home_team,away_team,commence_time,odds,odds_with_commision,sport_key,guessed_outcome,betAmount,kellyBetRatio,halfKellyBetRatio,bookmaker_average_odds,number_of_bookmakers,outcome,alpha
c6c65c193d376e6b5103f02d75f969e3,betfair_ex_uk,Dynamo Kyiv,Pafos FC,2025-08-05 18:00:00+00:00,1.83,1.83,soccer_uefa_champs_league_qualification,H2hOutcome.H,10,0.01716938341601702,0.00858469170800851,1.8042878369772872,11,,0.007787206685953119
6abfa28936dfb491fcbab36c319007f7,betfair_ex_uk,Madison Keys,Clara Tauson,2025-08-05 22:00:00+00:00,1.8,1.8,tennis_wta_canadian_open,H2hOutcome.H,10,0.02080538922155699,0.010402694610778494,1.7705307351413244,16,,0.009246839654025285
3ebce2e3141205d0004e92bfce742c77,betfair_ex_uk,Toluca,New York City FC,2025-08-05 23:30:00+00:00,2.0,2.0,soccer_concacaf_leagues_cup,H2hOutcome.H,10,0.013081081081080859,0.006540540540540429,1.9741756482765984,12,,0.006540540540540429
e874ccc72c6e552bc5c0489ff351d105,betfair_ex_uk,Columbus Crew SC,León,2025-08-05 23:30:00+00:00,1.45,1.45,soccer_concacaf_leagues_cup,H2hOutcome.H,10,0.0031658615136878317,0.0015829307568439159,1.4479372140848616,12,,0.0009825087456272197
85a0b8b0b838604a6c551a41c34dc862,betfair_ex_uk,Lech Poznań,Red Star Belgrade,2025-08-06 18:30:00+00:00,3.0,3.0,soccer_uefa_champs_league_qualification,H2hOutcome.H,10,0.004555555555555479,0.0022777777777777397,2.9729134551860827,11,,0.0030370370370370048
c8a364012cd5df6bd400a6ca649fe26b,betfair_ex_uk,Inter Miami CF,Pumas,2025-08-06 23:30:00+00:00,2.04,2.04,soccer_concacaf_leagues_cup,H2hOutcome.H,10,0.03782274247491634,0.01891137123745817,1.9627922853729307,12,,0.01928218243819263
