id,bookmaker,home_team,away_team,commence_time,odds,sport_key,guessed_outcome,betAmount,bookmaker_average_odds,outcome
6e837510aa09f1f346569ca125996f3e,betfair_ex_uk,Qingdao West Coast FC,Henan FC,2025-08-02 11:35:00+00:00,3.7,soccer_china_superleague,H2hOutcome.H,10,3.275,
